#{"t_start": 1776070049.9258964, "env_id": "highway-v0"}
r,l,t
20.653391,30,7543.613728
20.53988,30,7553.305767
20.454545,30,7562.907776
20.53988,30,7572.421283
20.653391,30,7581.904581
20.53988,30,7591.284058
20.824062,30,7600.720153
20.53988,30,7610.147437
20.454545,30,7619.690134
20.53988,30,7629.039142
20.454545,30,7638.47186
20.454545,30,7647.943832
20.53988,30,7657.485309
20.573864,30,7666.941282
20.454545,30,7676.314469
20.454545,30,7685.777152
20.454545,30,7695.133104
21.520599,30,7704.61572
20.454545,30,7714.206995
20.573864,30,7723.60438
20.454545,30,7733.228509
20.454545,30,7742.587909
20.454545,30,7752.113045
20.53988,30,7761.596184
20.454545,30,7771.273861
20.545688,30,7780.784235
20.573864,30,7790.952894
20.454545,30,7800.43541
20.53988,30,7809.872234
20.454545,30,7819.344491
20.53988,30,7828.848418
20.653391,30,7838.404825
20.454545,30,7847.828166
20.539885,30,7857.302911
20.53988,30,7866.839589
20.454545,30,7876.3695
20.454545,30,7885.945548
20.454545,30,7895.454232
20.653391,30,7904.907748
2.398546,4,7906.161474
20.454545,30,7915.7862
20.964746,30,7925.284449
20.626038,30,7934.858992
20.53988,30,7944.357462
20.65698,30,7953.801071
20.454545,30,7963.314616
20.454545,30,7972.746051
20.778517,30,7982.256282
20.454545,30,7991.728568
20.454545,30,8001.181401
20.573864,30,8010.633014
20.857086,30,8020.093474
20.454545,30,8029.59034
20.454545,30,8039.145531
20.653391,30,8048.669856
20.454545,30,8058.16231
20.454545,30,8067.617646
20.454545,30,8077.15517
20.659198,30,8086.725621
20.454545,30,8096.278304
20.454545,30,8105.816053
20.454545,30,8115.27386
20.539886,30,8124.76763
20.573864,30,8134.242051
20.690963,30,8143.70587
20.653391,30,8153.203343
20.454545,30,8162.660051
1.958373,3,8163.622825
20.53988,30,8173.069979
20.454545,30,8182.581721
20.571645,30,8192.133691
20.738703,30,8201.56882
20.53988,30,8211.036437
20.454545,30,8220.574474
20.659198,30,8230.121676
20.573864,30,8239.508699
20.454545,30,8249.063991
20.821849,30,8258.43345
20.573864,30,8267.878675
20.53988,30,8277.444671
20.659198,30,8286.959314
20.454545,30,8296.472358
20.454545,30,8305.955547
20.454545,30,8315.448213
20.454545,30,8324.984829
20.454545,30,8334.412541
20.690946,30,8343.886623
20.53988,30,8353.367184
20.454545,30,8362.78089
20.53988,30,8372.21699
20.573864,30,8381.713189
20.454545,30,8391.172387
20.53988,30,8400.661265
20.571645,30,8410.056903
6.344605,10,8413.252904
20.62522,30,8422.766496
20.454545,30,8432.315114
20.454545,30,8442.591366
20.689116,30,8452.030555
20.573864,30,8461.504507
20.454545,30,8470.966227
20.573864,30,8480.362315
20.454545,30,8489.776055
9.664773,15,8494.518996
2.727273,5,8496.123931
20.454545,30,8505.653429
20.454545,30,8515.113675
20.454545,30,8524.614517
20.693182,30,8534.140792
20.573864,30,8543.7732
20.454545,30,8553.330942
20.454545,30,8562.815607
20.736516,30,8572.256243
20.454545,30,8581.685351
20.573864,30,8591.125688
20.454545,30,8600.660824
20.454545,30,8610.151273
20.454545,30,8619.629794
20.454545,30,8629.056919
20.454545,30,8638.524015
20.454545,30,8647.932143
20.539881,30,8657.417861
21.127459,30,8666.935451
20.454545,30,8676.534585
20.454545,30,8685.978384
20.653391,30,8695.415367
20.454545,30,8704.970049
20.571645,30,8714.424139
20.454545,30,8723.866205
20.454545,30,8733.429821
20.454545,30,8742.974138
20.573864,30,8752.403439
20.454545,30,8761.931442
20.454545,30,8771.426639
20.659198,30,8780.955214
20.454545,30,8790.499593
20.454545,30,8799.969792
20.53988,30,8809.558779
2.401191,4,8810.85134
20.454545,30,8820.399467
20.653392,30,8829.85277
6.136364,10,8833.060324
20.454545,30,8842.526734
20.653391,30,8851.967238
20.53988,30,8861.45713
20.454545,30,8871.011442
20.571645,30,8880.521971
20.454545,30,8890.030123
20.573864,30,8899.495739
20.454545,30,8908.958041
20.454545,30,8918.412431
20.539862,30,8927.849809
20.711377,30,8937.304536
20.454545,30,8947.009207
20.65698,30,8956.487016
20.62522,30,8965.888344
20.454545,30,8975.373338
20.53988,30,8984.849956
20.454545,30,8994.36142
20.653391,30,9003.967946
20.454545,30,9013.400748
20.454545,30,9022.79761
20.454545,30,9032.269915
20.539862,30,9041.710154
20.653391,30,9051.146311
20.573864,30,9060.671846
20.53988,30,9070.164176
7.5,12,9073.993156
20.454545,30,9083.479822
20.454545,30,9093.663944
20.886238,30,9103.157979
20.53988,30,9112.664475
20.454545,30,9122.127804
20.454545,30,9131.664521
20.53988,30,9141.301116
20.454545,30,9150.8182
20.737474,30,9160.367551
20.454545,30,9169.879077
20.454545,30,9179.314942
20.571645,30,9188.77116
20.539909,30,9198.27275
20.454545,30,9207.655756
20.53988,30,9217.128644
20.454545,30,9226.567137
20.540873,30,9236.068147
20.454545,30,9245.550629
20.653391,30,9255.080528
20.454545,30,9264.652654
20.53988,30,9274.127691
20.454545,30,9283.658523
20.454545,30,9293.213395
20.454545,30,9302.783537
20.53988,30,9312.226592
20.573864,30,9321.636019
1.363636,3,9322.610519
20.454545,30,9332.153017
20.454545,30,9341.688645
20.539857,30,9351.196915
20.454545,30,9360.699668
20.778517,30,9370.163704
20.454545,30,9379.668525
20.53988,30,9389.141461
20.454545,30,9398.699486
20.454545,30,9408.249561
20.454545,30,9417.791114
20.454545,30,9427.367153
20.454545,30,9436.878877
20.454545,30,9446.329976
20.573864,30,9455.861835
20.571645,30,9465.254814
20.454545,30,9474.743714
20.454545,30,9484.195398
20.454545,30,9493.651495
20.454545,30,9503.087548
20.454545,30,9512.6328
20.651173,30,9522.163794
20.454545,30,9531.630147
20.454545,30,9541.172228
20.454545,30,9550.666361
20.454545,30,9560.127961
20.454545,30,9569.744505
20.53988,30,9579.242809
20.454545,30,9588.686601
20.651179,30,9598.133024
20.454545,30,9607.539072
20.626207,30,9616.98156
20.573864,30,9626.345098
20.454545,30,9635.881887
20.454545,30,9645.365368
20.454545,30,9654.875673
2.045455,4,9656.147969
20.454545,30,9665.669101
20.739689,30,9675.176405
20.690963,30,9684.711116
20.454545,30,9694.254309
20.659203,30,9703.755491
20.886238,30,9713.174655
20.454545,30,9722.668671
20.454545,30,9732.167814
20.454545,30,9742.321584
20.454545,30,9751.781172
20.571645,30,9761.348543
20.571645,30,9770.84805
20.454545,30,9780.268066
3.409091,6,9782.16782
20.8125,30,9791.680389
20.53988,30,9801.244841
20.742315,30,9810.770685
20.454545,30,9820.228153
20.454545,30,9829.687217
20.571645,30,9839.169554
20.454545,30,9848.721869
20.454545,30,9858.226929
20.454545,30,9867.748543
20.53988,30,9877.190787
20.771717,30,9886.690575
20.454545,30,9896.106212
20.454545,30,9905.672694
20.454545,30,9915.086512
20.454545,30,9924.718545
20.454545,30,9934.186167
20.454545,30,9943.614758
20.539858,30,9953.121559
20.454545,30,9962.628138
20.454545,30,9972.068137
20.454545,30,9981.502535
20.454545,30,9990.914813
20.454545,30,10000.449726
20.454545,30,10009.90959
20.454545,30,10019.429076
20.454545,30,10029.027141
20.454545,30,10038.413626
20.738895,30,10047.950073
20.454545,30,10057.45572
20.659198,30,10066.976684
20.454545,30,10076.383976
20.454545,30,10085.890481
20.454545,30,10095.32805
20.454545,30,10104.70447
20.539881,30,10114.191645
20.571645,30,10123.758491
20.454545,30,10133.238319
16.448971,25,10141.145501
20.654553,30,10150.649257
20.651176,30,10160.086108
20.454545,30,10169.534863
20.454545,30,10179.007606
20.454545,30,10188.461752
20.659198,30,10197.899389
20.454545,30,10207.34222
20.454545,30,10216.775561
20.889809,30,10226.237777
20.653391,30,10235.716289
20.454545,30,10245.198795
20.693182,30,10254.618415
20.454545,30,10264.102859
2.727273,5,10265.702331
20.653391,30,10275.162706
20.454545,30,10284.594675
20.454545,30,10294.004774
20.653391,30,10303.557102
20.454545,30,10313.004845
20.454545,30,10322.414874
20.454545,30,10331.89491
20.53988,30,10341.450333
20.653391,30,10350.932329
20.545688,30,10360.333012
20.454545,30,10369.731233
20.539853,30,10379.272542
20.454545,30,10389.456185
20.53988,30,10398.983705
20.738755,30,10408.420147
20.454545,30,10417.887563
7.5,12,10421.73781
20.454545,30,10431.18955
20.454545,30,10440.694281
20.539885,30,10450.098525
20.454545,30,10459.576508
20.454545,30,10469.16785
20.571645,30,10478.554611
20.454545,30,10488.024951
20.454545,30,10497.503416
20.454545,30,10506.974482
20.53988,30,10516.480894
20.454545,30,10525.992589
20.53988,30,10535.544178
20.454545,30,10544.913464
20.454545,30,10554.410674
20.454545,30,10563.755754
20.454545,30,10573.194163
20.454545,30,10582.609601
20.573864,30,10592.169605
20.454545,30,10601.83252
8.181818,13,10605.992126
20.690946,30,10615.437775
20.454545,30,10624.852268
20.454545,30,10634.309443
20.653391,30,10643.812783
20.573864,30,10653.275159
8.181818,13,10657.434102
20.454545,30,10666.89445
20.690963,30,10676.306089
20.659198,30,10685.760413
20.454545,30,10695.239148
20.539857,30,10704.849921
20.688338,30,10714.400898
20.454545,30,10723.832664
20.454545,30,10733.356543
10.397972,16,10738.4796
20.54005,30,10747.976825
20.454545,30,10757.517027
20.659198,30,10766.974271
20.886238,30,10776.423586
20.573864,30,10785.863104
20.53988,30,10795.367882
20.454545,30,10804.875439
20.53988,30,10814.389358
20.454545,30,10824.076434
20.573864,30,10833.566607
20.454545,30,10843.068517
20.454545,30,10852.579442
20.454545,30,10862.087062
20.573864,30,10871.496195
20.653397,30,10880.834692
20.53988,30,10890.327976
20.573864,30,10899.893817
20.454545,30,10909.315223
20.454545,30,10918.746001
11.590909,18,10924.463079
20.571645,30,10933.942
20.454545,30,10943.488839
20.625216,30,10952.864866
20.454545,30,10962.384735
20.454545,30,10971.872374
20.454545,30,10981.384857
20.571645,30,10990.882566
20.454545,30,11000.400418
20.454545,30,11009.790594
20.742344,30,11019.243133
20.625215,30,11028.883849
20.454545,30,11039.064668
20.545688,30,11048.558577
8.181818,13,11052.66043
20.573864,30,11062.065476
20.454545,30,11071.577102
20.454545,30,11081.0322
20.454545,30,11090.593069
20.454545,30,11100.013195
20.454545,30,11109.484093
20.454545,30,11119.051279
11.590909,18,11124.753682
6.136364,10,11127.906415
20.573864,30,11137.514143
17.045455,26,11145.763092
20.454545,30,11155.370138
20.53988,30,11164.871847
20.545688,30,11174.401068
20.454545,30,11183.87723
20.454545,30,11193.386935
20.454545,30,11202.80584
20.454545,30,11212.359016
20.454545,30,11221.857289
4.772727,8,11224.374208
20.573864,30,11233.851444
20.454545,30,11243.327244
20.454545,30,11252.752986
20.571645,30,11262.182935
20.454545,30,11271.762979
20.653391,30,11281.386728
20.454545,30,11290.927717
20.573864,30,11300.411249
20.571645,30,11309.899133
20.454545,30,11319.436706
20.571645,30,11329.047228
20.571645,30,11338.528354
20.454545,30,11347.981113
20.53988,30,11357.468266
6.818182,11,11360.970617
20.454545,30,11370.482994
20.690946,30,11379.997227
20.454545,30,11389.487125
20.454545,30,11398.897615
20.454545,30,11408.383665
2.727273,5,11409.978208
20.454545,30,11419.43507
20.454545,30,11428.87779
20.53988,30,11438.347633
20.53988,30,11447.906198
20.573864,30,11457.462093
20.454545,30,11466.882691
20.454545,30,11476.353823
20.454545,30,11485.911491
20.454545,30,11495.401054
20.454545,30,11504.937532
20.539909,30,11514.33593
14.318182,22,11521.336171
20.454545,30,11530.80282
20.690946,30,11540.321862
20.454545,30,11549.799738
20.767857,30,11559.315884
20.53988,30,11568.845095
20.454545,30,11578.373823
20.454545,30,11587.823189
20.454545,30,11597.392148
20.571645,30,11606.862856
20.53988,30,11616.401925
20.454545,30,11625.863158
20.690963,30,11635.345233
20.571645,30,11644.786331
20.53988,30,11654.186534
20.454545,30,11663.763019
20.454545,30,11673.255485
20.53988,30,11683.487665
20.454545,30,11693.008385
20.454545,30,11702.474122
20.454545,30,11712.054513
20.454545,30,11721.660473
20.693182,30,11731.228894
20.454545,30,11740.650682
20.886238,30,11750.006954
20.454545,30,11759.528928
20.454545,30,11769.063223
20.454545,30,11778.591368
20.454545,30,11788.117779
20.454545,30,11797.557168
20.454545,30,11807.125491
20.454545,30,11816.54389
20.454545,30,11826.001094
20.454545,30,11835.487945
20.454545,30,11845.05492
20.454545,30,11854.526837
20.454545,30,11863.964947
20.454545,30,11873.541888
20.454545,30,11883.051651
20.454545,30,11892.509582
20.454545,30,11901.976369
20.454545,30,11911.558594
20.454545,30,11921.043395
20.540873,30,11930.63998
20.454545,30,11940.105246
15.681818,24,11947.68761
20.454545,30,11957.160905
20.454545,30,11966.624353
20.454545,30,11976.100575
20.454545,30,11985.570646
20.539857,30,11995.06958
20.454545,30,12004.564493
3.409091,6,12006.469879
20.454545,30,12015.90301
20.454545,30,12025.380138
4.772727,8,12027.930932
20.454545,30,12037.506432
20.454545,30,12047.050454
20.454545,30,12056.509413
20.53988,30,12066.092376
20.573864,30,12075.585583
20.454545,30,12085.183181
9.545455,15,12089.930233
20.454545,30,12099.439809
20.53988,30,12108.981848
20.454545,30,12118.557849
20.454545,30,12128.070434
20.454545,30,12137.578013
20.454545,30,12147.147034
20.454545,30,12156.524204
20.454545,30,12166.035131
20.693182,30,12175.683714
20.539881,30,12185.171093
20.53988,30,12194.581417
20.540873,30,12204.098974
20.53988,30,12213.574182
20.454545,30,12222.995213
20.454545,30,12232.460446
1.480736,3,12233.417908
20.454545,30,12243.042804
20.53988,30,12252.533364
20.573864,30,12262.005685
20.454545,30,12271.496952
20.454545,30,12280.932039
20.454545,30,12290.3279
20.454545,30,12299.896422
20.454545,30,12309.416404
20.454545,30,12319.054468
20.454545,30,12328.500086
20.571645,30,12338.754525
20.454545,30,12348.233404
20.539909,30,12357.818926
20.454545,30,12367.334421
20.571645,30,12376.894255
20.53988,30,12386.313806
20.454545,30,12395.804221
20.573864,30,12405.252845
20.454545,30,12414.869907
20.454545,30,12424.372212
20.53988,30,12433.76991
20.454545,30,12443.388555
20.454545,30,12452.773246
20.53988,30,12462.332478
20.571645,30,12471.879737
20.454545,30,12481.357851
20.454545,30,12490.793016
20.573864,30,12500.415
20.454545,30,12509.86693
20.454545,30,12519.284765
20.573864,30,12528.716856
20.454545,30,12538.119872
20.53988,30,12547.599163
20.454545,30,12557.16528
20.454545,30,12566.705327
20.454545,30,12576.355695
20.454545,30,12585.830709
20.454545,30,12595.418963
20.53988,30,12604.885576
20.454545,30,12614.46732
20.454545,30,12623.91619
20.454545,30,12633.314409
20.454545,30,12642.746422
20.454545,30,12652.452841
20.454545,30,12661.836974
20.571645,30,12671.351012
20.454545,30,12680.868813
20.625244,30,12690.384906
20.454545,30,12699.858737
20.571645,30,12709.303707
20.454545,30,12718.790021
20.53988,30,12728.340549
20.53988,30,12737.835665
20.454545,30,12747.437282
20.454545,30,12756.905625
20.454545,30,12766.357784
20.454545,30,12775.87316
20.53988,30,12785.31479
20.653391,30,12794.868878
20.454545,30,12804.475379
20.454545,30,12813.848011
20.454545,30,12823.163925
20.454545,30,12832.646076
20.454545,30,12842.119244
20.571645,30,12851.691794
20.454545,30,12861.207152
20.454545,30,12870.685066
20.454545,30,12880.061388
20.573864,30,12889.478615
20.454545,30,12899.060583
20.454545,30,12908.596663
20.454545,30,12918.010836
20.53988,30,12927.621013
20.573864,30,12937.070785
20.53988,30,12946.426763
20.454545,30,12955.893636
20.454545,30,12965.342225
20.454545,30,12974.80312
16.482955,25,12983.464701
20.454545,30,12992.960793
20.454545,30,13002.477213
20.571645,30,13011.959844
20.454545,30,13021.435571
20.653391,30,13030.895525
4.090909,7,13033.095333
20.573864,30,13042.604217
20.454545,30,13052.080547
20.454545,30,13061.593203
20.454545,30,13071.20795
20.573864,30,13080.731632
20.454545,30,13090.224681
20.773678,30,13099.670334
20.454545,30,13109.158542
20.454545,30,13118.690042
20.454545,30,13128.228526
20.454545,30,13137.776525
20.454545,30,13147.279836
20.571645,30,13156.692498
20.454545,30,13166.148629
20.454545,30,13175.678218
20.454545,30,13185.147491
20.53988,30,13194.543611
20.454545,30,13204.100206
20.454545,30,13213.510244
20.454545,30,13222.929989
20.53988,30,13232.406359
11.028409,17,13237.894746
20.454545,30,13247.461962
11.145492,17,13252.933533
20.653391,30,13262.516956
20.454545,30,13272.001832
20.454545,30,13281.515876
20.454545,30,13290.988241
20.573864,30,13300.53089
20.573864,30,13310.043258
20.53988,30,13319.573211
20.454545,30,13329.07772
20.454545,30,13338.541408
20.454545,30,13348.026962
20.454545,30,13357.607972
20.454545,30,13367.13576
20.53988,30,13376.722998
20.454545,30,13386.308109
20.454545,30,13395.876146
20.454545,30,13405.516038
20.454545,30,13414.934338
21.003326,30,13424.380933
8.863636,14,13428.816414
20.454545,30,13438.380792
20.454545,30,13447.779767
20.454545,30,13457.384488
20.53988,30,13466.969843
20.454545,30,13476.497912
20.454545,30,13485.962373
20.573864,30,13495.398751
20.454545,30,13504.815402
20.454545,30,13514.287457
12.272727,19,13520.296915
20.540873,30,13529.778172
20.454545,30,13539.254597
20.454545,30,13548.689232
20.454545,30,13558.17012
20.454545,30,13567.600322
20.54005,30,13577.143398
20.454545,30,13586.603014
20.454545,30,13596.079572
20.454545,30,13605.52942
20.736517,30,13615.035014
20.571645,30,13624.521698
20.454545,30,13634.7594
20.689116,30,13644.231572
20.454545,30,13653.730609
20.454545,30,13663.186094
20.454545,30,13672.796401
20.454545,30,13682.321308
20.454545,30,13691.79287
20.454545,30,13701.354791
20.454545,30,13710.851801
20.688338,30,13720.352049
20.573864,30,13729.8557
20.454545,30,13739.371707
20.454545,30,13748.963472
9.545455,15,13753.725456
20.454545,30,13763.185907
20.454545,30,13772.779549
20.454545,30,13782.286984
20.454545,30,13791.826277
20.454545,30,13801.441158
20.454545,30,13810.965425
20.659198,30,13820.582518
20.454545,30,13830.016944
20.573864,30,13839.508889
20.454545,30,13848.912106
20.454545,30,13858.304899
20.454545,30,13867.801455
20.454545,30,13877.408146
20.454545,30,13886.928401
20.454545,30,13896.442535
20.454545,30,13906.017213
20.454545,30,13915.537441
20.454545,30,13925.201235
20.454545,30,13934.747357
20.454545,30,13944.250951
20.573864,30,13953.670999
20.454545,30,13963.162598
20.454545,30,13972.666438
20.454545,30,13982.093594
20.454545,30,13991.581022
20.454545,30,14001.078964
20.454545,30,14010.522397
20.454545,30,14020.031116
20.454545,30,14029.714802
20.454545,30,14039.245506
20.454545,30,14048.716442
20.454545,30,14058.225253
20.454545,30,14067.825248
20.454545,30,14077.390568
20.454545,30,14086.855939
20.653391,30,14096.359234
20.454545,30,14105.806055
20.454545,30,14115.290897
20.454545,30,14124.880098
20.454545,30,14134.426885
20.454545,30,14143.959841
20.571645,30,14153.487918
20.454545,30,14162.946547
20.454545,30,14172.493177
20.454545,30,14181.980909
20.454545,30,14191.389313
20.454545,30,14200.811978
20.454545,30,14210.317344
20.454545,30,14219.76472
20.454545,30,14229.160444
20.454545,30,14238.538614
20.454545,30,14248.105249
20.454545,30,14257.709605
20.454545,30,14267.218282
20.454545,30,14276.638516
20.454545,30,14286.791767
20.454545,30,14296.241144
20.454545,30,14305.70108
20.454545,30,14315.184783
20.454545,30,14324.645031
20.454545,30,14334.0487
20.454545,30,14343.471439
20.53988,30,14352.870572
20.454545,30,14362.286196
20.454545,30,14371.808593
12.954545,20,14378.191727
20.539881,30,14387.637979
20.454545,30,14397.131377
20.454545,30,14406.669753
20.454545,30,14416.166811
20.454545,30,14425.707053
20.454545,30,14435.113866
20.454545,30,14444.514975
20.53988,30,14453.947914
20.454545,30,14463.481674
20.454545,30,14472.945861
20.454545,30,14482.393727
20.454545,30,14491.89601
20.454545,30,14501.302858
20.454545,30,14510.749979
20.454545,30,14520.233413
20.454545,30,14529.608097
20.886238,30,14539.077596
20.454545,30,14548.454704
20.454545,30,14557.950076
20.454545,30,14567.335539
20.454545,30,14576.800888
20.454545,30,14586.269375
20.454545,30,14595.692579
20.454545,30,14605.099823
20.454545,30,14614.641598
20.454545,30,14624.074373
20.454545,30,14633.507105
20.573864,30,14642.942703
20.454545,30,14652.45165
20.454545,30,14661.937961
20.454545,30,14671.534541
20.573864,30,14680.950304
20.454545,30,14690.438583
20.53988,30,14699.87552
20.454545,30,14709.381454
20.454545,30,14718.834967
20.454545,30,14728.461642
20.65698,30,14737.868408
20.454545,30,14747.385789
20.454545,30,14756.869956
20.454545,30,14766.357207
20.454545,30,14775.883042
20.454545,30,14785.400571
20.454545,30,14795.003375
20.53988,30,14804.463917
20.454545,30,14813.937383
20.454545,30,14823.387676
20.454545,30,14832.892442
20.454545,30,14842.42871
20.53988,30,14851.925848
20.454545,30,14861.378125
20.454545,30,14870.871611
20.454545,30,14880.26737
20.454545,30,14889.822751
20.454545,30,14899.298443
20.886238,30,14908.759788
20.454545,30,14918.120436
20.571645,30,14928.391871
20.454545,30,14937.81709
20.454545,30,14947.24424
20.454545,30,14956.809328
20.454545,30,14966.23542
20.571645,30,14975.81069
20.454545,30,14985.150301
20.53988,30,14994.59929
20.454545,30,15004.076783
17.727273,27,15012.580491
20.454545,30,15022.002195
20.454545,30,15031.418874
20.454545,30,15040.963344
20.573864,30,15050.463481
20.454545,30,15060.033005
20.454545,30,15069.547511
20.454545,30,15079.066101
20.454545,30,15088.673535
20.454545,30,15098.251026
20.454545,30,15107.849212
20.454545,30,15117.325209
20.454545,30,15126.932136
20.454545,30,15136.365494
20.454545,30,15145.921834
20.454545,30,15155.394203
20.454545,30,15164.857025
20.454545,30,15174.380738
20.571645,30,15183.808481
20.454545,30,15193.238635
20.454545,30,15202.691082
20.454545,30,15212.121556
20.454545,30,15221.572095
20.454545,30,15231.173163
20.454545,30,15240.679815
20.454545,30,15250.09012
20.454545,30,15259.549575
20.653391,30,15269.050701
20.454545,30,15278.519734
20.454545,30,15287.922174
20.454545,30,15297.370402
20.454545,30,15306.849396
20.454545,30,15316.302213
20.454545,30,15325.892421
20.454545,30,15335.419982
20.454545,30,15344.915008
20.53988,30,15354.363757
20.571645,30,15363.830882
20.573864,30,15373.217786
20.454545,30,15382.828298
20.454545,30,15392.251269
20.454545,30,15401.689297
20.454545,30,15411.238367
20.454545,30,15420.714652
20.454545,30,15430.197617
20.454545,30,15439.686302
20.454545,30,15449.12296
20.454545,30,15458.750656
20.454545,30,15468.297961
20.653391,30,15477.718569
20.454545,30,15487.202454
20.454545,30,15496.839181
20.454545,30,15506.351272
20.454545,30,15515.793208
20.53988,30,15525.21459
20.454545,30,15534.692971
20.454545,30,15544.123116
20.454545,30,15553.666982
20.454545,30,15563.035563
20.454545,30,15572.537017
20.454545,30,15582.66359
20.454545,30,15592.179919
20.545688,30,15601.639279
3.528409,6,15603.537611
20.454545,30,15613.038123
20.454545,30,15622.48183
20.53988,30,15631.903808
20.454545,30,15641.429147
20.454545,30,15650.943687
20.454545,30,15660.47592
20.454545,30,15670.022994
20.454545,30,15679.473479
20.454545,30,15689.067175
20.454545,30,15698.574133
20.454545,30,15708.09872
20.454545,30,15717.574603
20.454545,30,15727.12285
20.53988,30,15736.690771
20.571645,30,15746.179139
20.454545,30,15755.729343
20.454545,30,15765.25443
20.454545,30,15774.661215
20.454545,30,15784.125925
20.53988,30,15793.599873
20.454545,30,15803.105996
20.454545,30,15812.639077
20.454545,30,15822.127495
20.454545,30,15831.665007
20.573864,30,15841.132214
20.454545,30,15850.626997
20.454545,30,15860.123804
20.454545,30,15869.575058
20.454545,30,15879.095716
20.690946,30,15888.540142
20.454545,30,15897.92697
20.454545,30,15907.292195
20.53988,30,15916.69715
20.571645,30,15926.14214
20.454545,30,15935.647367
20.454545,30,15945.134337
20.454545,30,15954.484954
20.454545,30,15963.873033
20.454545,30,15973.423641
20.454545,30,15982.942999
20.454545,30,15992.492615
20.454545,30,16001.928936
20.454545,30,16011.460766
20.54005,30,16020.921644
20.454545,30,16030.535092
20.454545,30,16039.955445
20.454545,30,16049.471692
20.454545,30,16059.046089
20.454545,30,16068.567405
20.454545,30,16078.040877
20.454545,30,16087.505161
20.573864,30,16096.923544
20.454545,30,16106.520201
20.454545,30,16116.056963
20.454545,30,16125.523168
20.454545,30,16135.026647
20.454545,30,16144.596222
20.454545,30,16154.031649
20.454545,30,16163.502579
20.454545,30,16173.039846
20.454545,30,16182.489543
20.454545,30,16191.953306
20.454545,30,16201.275055
20.454545,30,16210.657702
20.454545,30,16220.184666
20.454545,30,16230.299312
20.454545,30,16239.817734
20.454545,30,16249.200024
20.454545,30,16258.647949
20.454545,30,16268.147268
20.454545,30,16277.6373
20.454545,30,16287.105392
4.090909,7,16289.319275
5.454545,9,16292.199024
8.863636,14,16296.639531
20.454545,30,16306.046263
20.454545,30,16315.592521
20.454545,30,16325.069257
20.454545,30,16334.491251
20.454545,30,16344.032633
20.573864,30,16353.514062
20.769499,30,16362.977329
20.454545,30,16372.416292
20.454545,30,16381.8692
20.454545,30,16391.345929
20.454545,30,16400.742742
20.454545,30,16410.348267
3.526191,6,16412.283402
20.454545,30,16421.881777
11.590909,18,16427.611933
20.454545,30,16437.080759
20.454545,30,16446.529529
20.454545,30,16456.004716
20.454545,30,16465.454073
20.454545,30,16474.93181
20.454545,30,16484.478855
20.454545,30,16493.861411
20.454545,30,16503.234772
20.454545,30,16512.778383
20.454545,30,16522.352033
20.454545,30,16531.849267
20.571645,30,16541.364154
20.53988,30,16550.851623
20.454545,30,16560.283525
20.454545,30,16569.802696
2.727273,5,16571.39675
20.454545,30,16580.860702
20.454545,30,16590.352883
20.653391,30,16599.819358
20.454545,30,16609.276333
20.454545,30,16618.791691
20.454545,30,16628.291972
20.454545,30,16637.68331
20.454545,30,16647.169034
20.571645,30,16656.65308
20.454545,30,16666.077377
20.454545,30,16675.690621
20.454545,30,16685.144913
20.454545,30,16694.717886
20.454545,30,16704.161336
20.454545,30,16713.684068
20.454545,30,16723.239897
20.454545,30,16732.737051
20.454545,30,16742.345685
20.454545,30,16751.863718
20.454545,30,16761.475238
20.454545,30,16770.965813
20.454545,30,16780.463639
20.690946,30,16789.906797
20.454545,30,16799.440154
20.454545,30,16808.917487
20.454545,30,16818.318981
10.909091,17,16823.628605
20.454545,30,16833.16709
20.454545,30,16842.7305
20.454545,30,16852.24046
20.454545,30,16861.671709
20.454545,30,16871.85689
20.454545,30,16881.395544
20.540873,30,16890.89814
20.454545,30,16900.358063
20.454545,30,16909.709536
20.454545,30,16919.137437
2.727273,5,16920.744561
20.454545,30,16930.175006
20.454545,30,16939.677796
20.454545,30,16949.136709
20.454545,30,16958.588144
20.454545,30,16968.028666
20.454545,30,16977.511754
20.454545,30,16987.014528
20.625356,30,16996.40215
20.454545,30,17005.907527
20.454545,30,17015.356521
15.681818,24,17022.993411
20.454545,30,17032.566758
20.454545,30,17042.04001
20.454545,30,17051.52236
20.454545,30,17060.974648
20.454545,30,17070.569991
20.653391,30,17080.051121
20.53988,30,17089.559286
20.454545,30,17099.174234
20.454545,30,17108.729421
20.454545,30,17118.193241
20.454545,30,17127.631046
20.454545,30,17137.127028
20.454545,30,17146.580916
20.454545,30,17156.124746
20.454545,30,17165.488632
20.454545,30,17175.028244
20.454545,30,17184.492428
20.454545,30,17194.064351
20.454545,30,17203.525631
20.573864,30,17212.939552
20.454545,30,17222.384246
20.454545,30,17231.820858
20.454545,30,17241.261178
20.454545,30,17250.639191
20.454545,30,17260.136296
20.454545,30,17269.690861
20.454545,30,17279.169257
20.454545,30,17288.748909
20.454545,30,17298.189325
20.454545,30,17307.703645
20.454545,30,17317.188493
20.454545,30,17326.656049
20.454545,30,17336.152568
20.454545,30,17345.636609
20.454545,30,17355.163542
20.454545,30,17364.671882
20.454545,30,17374.123716
20.571645,30,17383.617104
20.454545,30,17393.161882
20.454545,30,17402.616901
20.454545,30,17412.105441
20.53988,30,17421.494301
20.454545,30,17431.118322
20.454545,30,17440.668399
20.454545,30,17450.247029
20.454545,30,17459.770986
